tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.0379844961	0.7587982344	0.8414733311	0.8857213482	0.8201010866	0.9500429596	0.9259131986	-0.0099021746	-0.0011091741	-0.0048035636	-0.0087930005	-0.0036943895	0.0000980531	0.0000012303	0.0000230742	0.0000773169	0.0000136485	0.0001223576	0.0000909654	0.0002133229
0.0379844961	0.7654649011	0.8431091213	0.8858896028	0.8212995525	0.9517090150	0.9270901813	-0.0079601020	-0.0009192288	-0.0033432668	-0.0070408732	-0.0024240379	0.0000633632	0.0000008450	0.0000111774	0.0000495739	0.0000058760	0.0000753856	0.0000554499	0.0001308355
0.0379844961	0.7721315678	0.8447222211	0.8860548800	0.8224721378	0.9533520329	0.9282406275	-0.0060486547	-0.0007326798	-0.0019165656	-0.0053159749	-0.0011838857	0.0000365862	0.0000005368	0.0000036732	0.0000282596	0.0000014016	0.0000407963	0.0000296612	0.0000704574
0.0379844961	0.7787982344	0.8463133433	0.8862172012	0.8236195644	0.9549728240	0.9293653557	-0.0041668224	-0.0005495012	-0.0005224430	-0.0036173212	0.0000270582	0.0000173624	0.0000003020	0.0000002729	0.0000130850	0.0000000007	0.0000179373	0.0000130857	0.0000310231
0.0379844961	0.7854649011	0.8478831741	0.8863765867	0.8247425269	0.9565721690	0.9304651536	-0.0023136357	-0.0003696681	0.0008400764	-0.0019439676	0.0012097444	0.0000053529	0.0000001367	0.0000007057	0.0000037790	0.0000014635	0.0000061953	0.0000052425	0.0000114378
0.0379844961	0.7921315678	0.8494323743	0.8865330562	0.8258416936	0.9581508195	0.9315407789	-0.0004881641	-0.0001931566	0.0021719283	-0.0002950075	0.0023650849	0.0000002383	0.0000000373	0.0000047173	0.0000000870	0.0000055936	0.0000049929	0.0000056807	0.0000106735
0.0379844961	0.7987982344	0.8509615805	0.8866866281	0.8269177080	0.9597094999	0.9325929610	0.0013104856	-0.0000199441	0.0034740108	0.0013304297	0.0034939549	0.0000017174	0.0000000004	0.0000120688	0.0000017700	0.0000122077	0.0000137865	0.0000139778	0.0000277643
0.0379844961	0.8054649011	0.8524714058	0.8868373203	0.8279711893	0.9612489080	0.9336224021	0.0030831713	0.0001499913	0.0047471857	0.0029331800	0.0045971943	0.0000095059	0.0000000225	0.0000225358	0.0000086035	0.0000211342	0.0000320642	0.0000297377	0.0000618020
0.0379844961	0.8121315678	0.8539624411	0.8869851498	0.8290027340	0.9627697163	0.9346297783	0.0048307172	0.0003166703	0.0059922804	0.0045140469	0.0056756101	0.0000233358	0.0000001003	0.0000359074	0.0000203766	0.0000322125	0.0000593435	0.0000525892	0.0001119327
0.0379844961	0.8187982344	0.8554352560	0.8871301327	0.8300129162	0.9642725733	0.9356157406	0.0065539151	0.0004801128	0.0072100897	0.0060738023	0.0067299769	0.0000429538	0.0000002305	0.0000519854	0.0000368911	0.0000452926	0.0000951697	0.0000821837	0.0001773534
0.0379844961	0.8254649011	0.8568903993	0.8872722845	0.8310022891	0.9657581042	0.9365809162	0.0082535260	0.0006403377	0.0084013769	0.0076131883	0.0077610392	0.0000681207	0.0000004100	0.0000705831	0.0000579606	0.0000602337	0.0001391139	0.0001181944	0.0002573082
0.0379844961	0.8321315678	0.8583284004	0.8874116196	0.8319713857	0.9672269119	0.9375259094	0.0099302817	0.0007973630	0.0095668754	0.0091329187	0.0087695124	0.0000986105	0.0000006358	0.0000915251	0.0000834102	0.0000769043	0.0001907714	0.0001603146	0.0003510859
0.0379844961	0.8387982344	0.8597497696	0.8875481521	0.8329207193	0.9686795782	0.9384513025	0.0115848857	0.0009512059	0.0107072901	0.0106336798	0.0097560843	0.0001342096	0.0000009048	0.0001146461	0.0001130751	0.0000951812	0.0002497604	0.0002082563	0.0004580168
0.0379844961	0.8454649011	0.8611549991	0.8876818950	0.8338507848	0.9701166644	0.9393576567	0.0132180148	0.0011018827	0.0118232987	0.0121161321	0.0107214160	0.0001747159	0.0000012141	0.0001397904	0.0001468007	0.0001149488	0.0003157205	0.0002617494	0.0005774699
0.0379844961	0.8521315678	0.8625445639	0.8878128610	0.8347620591	0.9715387125	0.9402455132	0.0148303202	0.0012494089	0.0129155525	0.0135809114	0.0116661436	0.0002199384	0.0000015610	0.0001668115	0.0001844412	0.0001360989	0.0003883109	0.0003205401	0.0007088510
0.0379844961	0.8587982344	0.8639189222	0.8879410618	0.8356550020	0.9729462453	0.9411153937	0.0164224287	0.0013937992	0.0139846783	0.0150286295	0.0125908791	0.0002696962	0.0000019427	0.0001955712	0.0002258597	0.0001585302	0.0004672101	0.0003843899	0.0008516000
0.0379844961	0.8654649011	0.8652785161	0.8880665087	0.8365300568	0.9743397680	0.9419678015	0.0179949434	0.0015350676	0.0150312788	0.0164598759	0.0134962113	0.0003238180	0.0000023564	0.0002259393	0.0002709275	0.0001821477	0.0005521138	0.0004530752	0.0010051890
0.0379844961	0.8721315678	0.8666237726	0.8881892123	0.8373876512	0.9757197686	0.9428032221	0.0195484454	0.0016732273	0.0160559342	0.0178752180	0.0143827069	0.0003821417	0.0000027997	0.0002577930	0.0003195234	0.0002068623	0.0006427344	0.0005263857	0.0011691201
0.0379844961	0.8787982344	0.8679551038	0.8883091824	0.8382281974	0.9770867182	0.9436221239	0.0210834940	0.0018082910	0.0170592027	0.0192752030	0.0152509118	0.0004445137	0.0000032699	0.0002910164	0.0003715335	0.0002325903	0.0007388000	0.0006041238	0.0013429238
0.0379844961	0.8854649011	0.8692729076	0.8884264287	0.8390520935	0.9784410723	0.9444249590	0.0226006282	0.0019402704	0.0180416219	0.0206603578	0.0161013515	0.0005107884	0.0000037646	0.0003255001	0.0004268504	0.0002592535	0.0008400532	0.0006861039	0.0015261571
0.0379844961	0.8921315678	0.8705775684	0.8885409599	0.8398597233	0.9797832713	0.9452121638	0.0241003675	0.0020691768	0.0190037092	0.0220311907	0.0169345324	0.0005808277	0.0000042815	0.0003611410	0.0004853734	0.0002867784	0.0009462502	0.0007721518	0.0017184019
0.0379844961	0.8987982344	0.8718694576	0.8886527846	0.8406514575	0.9811137407	0.9459841596	0.0255832125	0.0021950208	0.0199459633	0.0233881917	0.0177509425	0.0006545008	0.0000048181	0.0003978415	0.0005470075	0.0003150960	0.0010571603	0.0008621035	0.0019192638
0.0379844961	0.9054649011	0.8731489340	0.8887619104	0.8414276538	0.9824328920	0.9467413533	0.0270496459	0.0023178125	0.0208688644	0.0247318333	0.0185510519	0.0007316833	0.0000053723	0.0004355095	0.0006116636	0.0003441415	0.0011725651	0.0009558051	0.0021283702
0.0379844961	0.9121315678	0.8744163442	0.8888683450	0.8421886576	0.9837411234	0.9474841379	0.0285001330	0.0024375613	0.0217728754	0.0260625717	0.0193353140	0.0008122576	0.0000059417	0.0004740581	0.0006792576	0.0003738544	0.0012922574	0.0010531120	0.0023453694
0.0379844961	0.9187982344	0.8756720236	0.8889720951	0.8429348023	0.9850388200	0.9482128932	0.0299351230	0.0025542761	0.0226584423	0.0273808468	0.0201041661	0.0008961116	0.0000065243	0.0005134050	0.0007497108	0.0004041775	0.0014160409	0.0011538883	0.0025699292
0.0379844961	0.9254649011	0.8769162962	0.8890731675	0.8436664102	0.9863263546	0.9489279860	0.0313550489	0.0026679654	0.0235259953	0.0286870835	0.0208580299	0.0009831391	0.0000071180	0.0005534725	0.0008229488	0.0004350574	0.0015437296	0.0012580062	0.0028017358
0.0379844961	0.9321315678	0.8781494754	0.8891715681	0.8443837926	0.9876040878	0.9496297710	0.0327603288	0.0027786370	0.0243759492	0.0299816918	0.0215973121	0.0010732391	0.0000077208	0.0005941869	0.0008989018	0.0004664439	0.0016751469	0.0013653457	0.0030404926
0.0379844961	0.9387982344	0.8793718642	0.8892673027	0.8450872501	0.9888723689	0.9503185910	0.0341513663	0.0028862984	0.0252087040	0.0312650679	0.0223224055	0.0011663158	0.0000083307	0.0006354788	0.0009775045	0.0004982898	0.0018101253	0.0014757943	0.0032859196
0.0379844961	0.9454649011	0.8805837560	0.8893603767	0.8457770735	0.9901315362	0.9509947775	0.0355285511	0.0029909567	0.0260246458	0.0325375944	0.0230336891	0.0012622779	0.0000089458	0.0006772822	0.0010586951	0.0005305508	0.0019485060	0.0015892459	0.0035377518
0.0379844961	0.9521315678	0.8817854346	0.8894507951	0.8464535438	0.9913819173	0.9516586509	0.0368922594	0.0030926183	0.0268241471	0.0337996411	0.0237315288	0.0013610388	0.0000095643	0.0007195349	0.0011424157	0.0005631855	0.0020901380	0.0017056012	0.0037957392
0.0379844961	0.9587982344	0.8829771745	0.8895385627	0.8471169326	0.9926238294	0.9523105216	0.0382428547	0.0031912895	0.0276075675	0.0350515652	0.0244162779	0.0014625159	0.0000101843	0.0007621778	0.0012286122	0.0005961546	0.0022348780	0.0018247669	0.0040596449
0.0379844961	0.9654649011	0.8841592416	0.8896236837	0.8477675026	0.9938575803	0.9529506894	0.0395806884	0.0032869762	0.0283752542	0.0362937122	0.0250882780	0.0015666309	0.0000108042	0.0008051550	0.0013172335	0.0006294217	0.0023825902	0.0019466552	0.0043292454
0.0379844961	0.9721315678	0.8853318934	0.8897061623	0.8484055082	0.9950834679	0.9535794447	0.0409060998	0.0033796837	0.0291275424	0.0375264162	0.0257478588	0.0016733090	0.0000114223	0.0008484137	0.0014082319	0.0006629522	0.0025331450	0.0020711841	0.0046043291
0.0379844961	0.9787982344	0.8864953790	0.8897860023	0.8490311950	0.9963017812	0.9541970685	0.0422194172	0.0034694172	0.0298647562	0.0387500001	0.0263953391	0.0017824792	0.0000120369	0.0008919037	0.0015015625	0.0006967139	0.0026864197	0.0021982764	0.0048846961
0.0379844961	0.9854649011	0.8876499400	0.8898632073	0.8496448011	0.9975128004	0.9548038329	0.0435209579	0.0035561814	0.0305872085	0.0399647765	0.0270310270	0.0018940738	0.0000126464	0.0009355773	0.0015971834	0.0007306764	0.0028422975	0.0023278598	0.0051701573
0.0406511628	0.5854649011	0.7879289785	0.8802232369	0.7766536339	0.8951467599	0.8823371179	-0.0756485386	-0.0073360162	-0.0592366952	-0.0683125224	-0.0519006790	0.0057227014	0.0000538171	0.0035089861	0.0046666007	0.0026936805	0.0092855046	0.0073602812	0.0166457858
0.0406511628	0.5921315678	0.7905226029	0.8804791332	0.7788987789	0.8978322973	0.8846305943	-0.0723622462	-0.0070453409	-0.0563500724	-0.0653169052	-0.0493047315	0.0052362947	0.0000496368	0.0031753307	0.0042662981	0.0024309565	0.0084612622	0.0066972547	0.0151585168
0.0406511628	0.5987982344	0.7930607120	0.8807311887	0.7810846052	0.9004571681	0.8868592543	-0.0691567170	-0.0067591111	-0.0535476993	-0.0623976059	-0.0467885881	0.0047826515	0.0000456856	0.0028673561	0.0038934612	0.0021891720	0.0076956932	0.0060826332	0.0137783264
0.0406511628	0.6054649011	0.7955453168	0.8809794448	0.7832131690	0.9030236988	0.8890254747	-0.0660286831	-0.0064772759	-0.0508262672	-0.0595514072	-0.0443489913	0.0043597870	0.0000419551	0.0025833094	0.0035463701	0.0019668330	0.0069850515	0.0055132031	0.0124982546
0.0406511628	0.6121315678	0.7979783460	0.8812239429	0.7852864421	0.9055341182	0.8911315318	-0.0629750338	-0.0061997845	-0.0481826270	-0.0567752493	-0.0419828425	0.0039658549	0.0000384373	0.0023215655	0.0032234289	0.0017625591	0.0063258578	0.0049859880	0.0113118458
0.0406511628	0.6187982344	0.8003616501	0.8814647244	0.7873063157	0.9079905615	0.8931796065	-0.0599928075	-0.0059265865	-0.0456137805	-0.0540662210	-0.0396871940	0.0035991370	0.0000351244	0.0020806170	0.0029231563	0.0015750734	0.0057148784	0.0044982296	0.0102131080
0.0406511628	0.6254649011	0.8026970038	0.8817018302	0.7892746037	0.9103950750	0.8951717878	-0.0570791831	-0.0056576320	-0.0431168722	-0.0514215511	-0.0374592402	0.0032580331	0.0000320088	0.0018590647	0.0026441759	0.0014031947	0.0051491066	0.0040473706	0.0091964772
0.0406511628	0.6321315678	0.8049861103	0.8819353008	0.7911930462	0.9127496195	0.8971100776	-0.0542314727	-0.0053928716	-0.0406891813	-0.0488386011	-0.0352963098	0.0029410526	0.0000290831	0.0016556095	0.0023852090	0.0012458295	0.0046257452	0.0036310384	0.0082567836
0.0406511628	0.6387982344	0.8072306034	0.8821651764	0.7930633124	0.9150560746	0.8989963939	-0.0514471142	-0.0051322565	-0.0383281151	-0.0463148577	-0.0331958586	0.0026468056	0.0000263401	0.0014690444	0.0021450660	0.0011019650	0.0041421900	0.0032470311	0.0073892211
0.0406511628	0.6454649011	0.8094320515	0.8823914963	0.7948870039	0.9173162422	0.9008325752	-0.0487236649	-0.0048757390	-0.0360312015	-0.0438479259	-0.0311554626	0.0023739955	0.0000237728	0.0012982475	0.0019226406	0.0009706628	0.0036960158	0.0028933035	0.0065893193
0.0406511628	0.6521315678	0.8115919594	0.8826142993	0.7966656573	0.9195318499	0.9026203835	-0.0460587948	-0.0046232718	-0.0337960833	-0.0414355230	-0.0291728115	0.0021214126	0.0000213746	0.0011421752	0.0017169026	0.0008510529	0.0032849625	0.0025679555	0.0058529180
0.0406511628	0.6587982344	0.8137117719	0.8828336235	0.7984007474	0.9217045547	0.9043615084	-0.0434502809	-0.0043748088	-0.0316205115	-0.0390754721	-0.0272457027	0.0018879269	0.0000191390	0.0009998567	0.0015268925	0.0007423283	0.0029069226	0.0022692208	0.0051761434
0.0406511628	0.6654649011	0.8157928758	0.8830495062	0.8000936893	0.9238359459	0.9060575695	-0.0408960016	-0.0041303049	-0.0295023402	-0.0367656966	-0.0253720352	0.0016724829	0.0000170594	0.0008703881	0.0013517164	0.0006437402	0.0025599304	0.0019954566	0.0045553871
0.0406511628	0.6721315678	0.8178366028	0.8832619837	0.8017458415	0.9259275479	0.9077101204	-0.0383939311	-0.0038897159	-0.0274395208	-0.0345042151	-0.0235498048	0.0014740939	0.0000151299	0.0007529273	0.0011905409	0.0005545933	0.0022421511	0.0017451342	0.0039872853
0.0406511628	0.6787982344	0.8198442316	0.8834710917	0.8033585081	0.9279808239	0.9093206508	-0.0359421349	-0.0036529988	-0.0254300974	-0.0322891361	-0.0217770987	0.0012918371	0.0000133444	0.0006466899	0.0010425883	0.0004742420	0.0019518713	0.0015168303	0.0034687017
0.0406511628	0.6854649011	0.8218169904	0.8836768649	0.8049329409	0.9299971778	0.9108905901	-0.0335387647	-0.0034201115	-0.0234722019	-0.0301186532	-0.0200520904	0.0011248487	0.0000116972	0.0005509443	0.0009071333	0.0004020863	0.0016874902	0.0013092196	0.0029967098
0.0406511628	0.6921315678	0.8237560590	0.8838793369	0.8064703422	0.9319779575	0.9124213098	-0.0311820544	-0.0031910132	-0.0215640492	-0.0279910412	-0.0183730359	0.0009723205	0.0000101826	0.0004650082	0.0007834984	0.0003375684	0.0014475113	0.0011210668	0.0025685781
0.0406511628	0.6987982344	0.8256625708	0.8840785405	0.8079718665	0.9339244569	0.9139141257	-0.0288703154	-0.0029656644	-0.0197039334	-0.0259046511	-0.0167382691	0.0008334951	0.0000087952	0.0003882450	0.0006710509	0.0002801697	0.0012305353	0.0009512206	0.0021817559
0.0406511628	0.7054649011	0.8275376149	0.8842745077	0.8094386225	0.9358379188	0.9153703012	-0.0266019333	-0.0027440264	-0.0178902239	-0.0238579070	-0.0151461976	0.0007076629	0.0000075297	0.0003200601	0.0005691997	0.0002294073	0.0010352526	0.0007986070	0.0018338597
0.0406511628	0.7121315678	0.8293822379	0.8844672691	0.8108716754	0.9377195369	0.9167910489	-0.0243753636	-0.0025260619	-0.0161213612	-0.0218493017	-0.0135952993	0.0005941583	0.0000063810	0.0002598983	0.0004773920	0.0001848322	0.0008604376	0.0006622241	0.0015226618
0.0406511628	0.7187982344	0.8311974460	0.8846568546	0.8122720485	0.9395704579	0.9181775331	-0.0221891286	-0.0023117349	-0.0143958535	-0.0198773937	-0.0120841186	0.0004923574	0.0000053441	0.0002072406	0.0003951108	0.0001460259	0.0007049421	0.0005411367	0.0012460788
0.0406511628	0.7254649011	0.8329842061	0.8848432932	0.8136407251	0.9413917838	0.9195308722	-0.0200418138	-0.0021010104	-0.0127122737	-0.0179408035	-0.0106112634	0.0004016743	0.0000044142	0.0001616019	0.0003218724	0.0001125989	0.0005676904	0.0004344713	0.0010021618
0.0406511628	0.7321315678	0.8347434485	0.8850266125	0.8149786502	0.9431845739	0.9208521401	-0.0179320653	-0.0018938546	-0.0110692559	-0.0160382107	-0.0091754012	0.0003215590	0.0000035867	0.0001225284	0.0002572242	0.0000841880	0.0004476741	0.0003414122	0.0007890863
0.0406511628	0.7387982344	0.8364760672	0.8852068396	0.8162867319	0.9449498465	0.9221423688	-0.0158585862	-0.0016902351	-0.0094654922	-0.0141683511	-0.0077752571	0.0002514948	0.0000028569	0.0000895955	0.0002007422	0.0000604546	0.0003439472	0.0002611968	0.0006051440
0.0406511628	0.7454649011	0.8381829227	0.8853840003	0.8175658435	0.9466885808	0.9234025500	-0.0138201341	-0.0014901203	-0.0078997306	-0.0123300138	-0.0064096102	0.0001909961	0.0000022205	0.0000624057	0.0001520292	0.0000410831	0.0002556223	0.0001931123	0.0004487347
0.0406511628	0.7521315678	0.8398648424	0.8855581194	0.8188168244	0.9484017186	0.9246336366	-0.0118155186	-0.0012934802	-0.0063707714	-0.0105220384	-0.0050772912	0.0001396065	0.0000016731	0.0000405867	0.0001107133	0.0000257789	0.0001818663	0.0001364922	0.0003183585
0.0406511628	0.7587982344	0.8415226226	0.8857292210	0.8200404818	0.9500901660	0.9258365450	-0.0098435987	-0.0011002856	-0.0048774656	-0.0087433131	-0.0037771800	0.0000968964	0.0000012106	0.0000237897	0.0000764455	0.0000142671	0.0001218967	0.0000907126	0.0002126093
0.0406511628	0.7654649011	0.8431570297	0.8858973280	0.8212375920	0.9517547948	0.9270121559	-0.0079032801	-0.0009105085	-0.0034187116	-0.0069927716	-0.0025082031	0.0000624618	0.0000008290	0.0000116876	0.0000488989	0.0000062911	0.0000749785	0.0000551899	0.0001301684
0.0406511628	0.7721315678	0.8447688012	0.8860624626	0.8224089019	0.9533964442	0.9281613167	-0.0059935138	-0.0007241222	-0.0019934537	-0.0052693916	-0.0012693314	0.0000359222	0.0000005244	0.0000039739	0.0000277665	0.0000016112	0.0000404204	0.0000293777	0.0000697981
0.0406511628	0.7787982344	0.8463586472	0.8862246457	0.8235551300	0.9550159221	0.9292848422	-0.0041132929	-0.0005411009	-0.0006006793	-0.0035721920	-0.0000595784	0.0000169192	0.0000002928	0.0000003608	0.0000127606	0.0000000035	0.0000175728	0.0000127641	0.0000303369
0.0406511628	0.7854649011	0.8479272516	0.8863838977	0.8246769675	0.9566140065	0.9303835163	-0.0022616517	-0.0003614200	0.0007605825	-0.0019002317	0.0011220025	0.0000051151	0.0000001306	0.0000005785	0.0000036109	0.0000012589	0.0000058242	0.0000048698	0.0000106939
0.0406511628	0.7921315678	0.8494752729	0.8865402379	0.8257750799	0.9581914465	0.9314580936	-0.0004376627	-0.0001850557	0.0020912634	-0.0002526070	0.0022763191	0.0000001915	0.0000000342	0.0000043734	0.0000000638	0.0000051816	0.0000045992	0.0000052454	0.0000098446
0.0406511628	0.7987982344	0.8510033454	0.8866936848	0.8268501075	0.9597489640	0.9325093001	0.0013595641	-0.0000119856	0.0033922574	0.0013715497	0.0034042430	0.0000018484	0.0000000001	0.0000115074	0.0000018811	0.0000115889	0.0000133560	0.0000134700	0.0000268260
0.0406511628	0.8054649011	0.8525120802	0.8868442561	0.8279026668	0.9612872547	0.9335378350	0.0031308838	0.0001578120	0.0046644227	0.0029730718	0.0045066107	0.0000098024	0.0000000249	0.0000217568	0.0000088392	0.0000203095	0.0000315842	0.0000291487	0.0000607329
0.0406511628	0.8121315678	0.8540020664	0.8869919685	0.8289333516	0.9628069890	0.9345443714	0.0048771178	0.0003243577	0.0059085831	0.0045527601	0.0055842254	0.0000237863	0.0000001052	0.0000349114	0.0000207276	0.0000311836	0.0000588028	0.0000519112	0.0001107140
0.0406511628	0.8187982344	0.8554738714	0.8871368380	0.8299427335	0.9643088132	0.9355295575	0.0065990554	0.0004876712	0.0071255300	0.0061113842	0.0066378589	0.0000435475	0.0000002378	0.0000507732	0.0000373490	0.0000440612	0.0000945585	0.0000814102	0.0001759687
0.0406511628	0.8254649011	0.8569280425	0.8872788801	0.8309313633	0.9657933506	0.9364940178	0.0082974550	0.0006477712	0.0083160235	0.0076496838	0.0076682523	0.0000688478	0.0000004196	0.0000691562	0.0000585177	0.0000588021	0.0001384236	0.0001173198	0.0002557434
0.0406511628	0.8321315678	0.8583651072	0.8874181090	0.8318997714	0.9672612025	0.9374383540	0.0099730463	0.0008046757	0.0094807939	0.0091683705	0.0086761182	0.0000994617	0.0000006475	0.0000898855	0.0000840590	0.0000752750	0.0001899946	0.0001593340	0.0003493287
0.0406511628	0.8387982344	0.8597855744	0.8875545387	0.8328484691	0.9687129488	0.9383631459	0.0116265304	0.0009584017	0.0106205431	0.0106681288	0.0096621415	0.0001351762	0.0000009185	0.0001127959	0.0001138090	0.0000933570	0.0002488907	0.0002071659	0.0004560566
0.0406511628	0.8454649011	0.8611899347	0.8876881821	0.8337779489	0.9701491493	0.9392689525	0.0132585823	0.0011089652	0.0117359460	0.0121496171	0.0106269808	0.0001757900	0.0000012298	0.0001377324	0.0001476132	0.0001129327	0.0003147522	0.0002605459	0.0005752982
